id,producent_id,druh_odpadu_id,uroven_dokazu,poznamka
2710,652,22,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2711,652,23,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2712,652,24,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2713,652,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2714,652,91,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2715,652,92,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2716,653,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2717,653,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2718,653,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2719,653,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2720,654,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2721,654,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2722,654,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2723,655,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2724,655,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2725,655,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2726,655,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2727,656,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2728,656,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2729,656,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2730,657,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2731,657,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2732,657,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2733,657,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2734,658,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2735,658,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2736,658,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2737,659,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2738,659,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2739,659,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2740,660,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2741,660,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2742,660,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2743,661,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2744,661,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2745,661,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2746,661,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2747,662,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2748,662,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2749,662,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2750,662,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2751,663,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2752,663,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2753,663,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2754,664,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2755,664,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2756,664,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2757,665,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2758,665,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2759,665,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2760,665,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2761,666,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2762,666,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2763,666,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2764,666,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2765,667,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2766,667,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2767,667,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2768,667,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2769,668,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2770,668,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2771,668,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2772,669,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2773,669,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2774,669,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2775,670,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2776,670,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2777,670,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2778,671,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2779,671,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2780,671,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2781,672,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2782,672,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2783,672,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2784,672,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2785,673,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2786,673,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2787,673,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2788,673,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2789,674,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2790,674,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2791,674,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2792,675,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2793,675,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2794,675,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2795,676,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2796,676,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2797,676,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2798,677,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2799,677,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2800,677,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2801,678,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2802,678,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2803,678,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2804,678,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2805,679,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2806,679,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2807,679,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2808,680,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2809,680,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2810,680,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2811,681,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2812,681,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2813,681,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2814,681,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2815,682,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2816,682,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2817,682,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2818,683,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2819,683,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2820,683,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2821,683,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2822,684,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2823,684,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2824,684,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2825,684,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2826,685,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2827,685,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2828,685,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2829,685,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2830,686,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2831,686,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2832,686,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2833,687,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2834,687,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2835,687,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2836,688,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2837,688,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2838,688,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2839,689,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2840,689,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2841,689,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2842,690,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2843,690,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2844,690,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2845,691,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2846,691,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2847,691,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2848,691,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2849,692,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2850,692,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2851,692,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2852,693,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2853,693,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2854,693,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2855,694,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2856,694,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2857,694,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2858,695,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2859,695,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2860,695,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
2861,696,79,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
